Variable	R2	Outlier_set	Run	Dataset
BIO10	0.473766615679623	OL_400	4	Schweizer_Wolves
BIO10	0.476046001243211	OL_200	4	Schweizer_Wolves
BIO10	0.478147001058377	OL_500	4	Schweizer_Wolves
BIO10	0.479694346441081	OL_500	5	Schweizer_Wolves
BIO10	0.483771305370348	OL_500	3	Schweizer_Wolves
BIO10	0.486809155182944	OL_400	3	Schweizer_Wolves
BIO10	0.489601434977719	OL_500	1	Schweizer_Wolves
BIO10	0.489823848937267	OL_400	5	Schweizer_Wolves
BIO10	0.492447848372796	OL_400	2	Schweizer_Wolves
BIO10	0.597876523894972	PCcor_OL_100	5	CohoSalmon
BIO10	0.599831072367553	PCcor_OL_100	2	CohoSalmon
BIO10	0.59983180483011	PCcor_OL_100	1	CohoSalmon
BIO10	0.600714732674441	PCcor_OL_100	3	CohoSalmon
BIO10	0.601824581039443	PCcor_OL_100	4	CohoSalmon
BIO10	0.609572553698499	PCcor_OL_200	4	CohoSalmon
BIO10	0.610474917632655	PCcor_OL_200	3	CohoSalmon
BIO10	0.610524503681423	PCcor_OL_200	1	CohoSalmon
BIO10	0.610667385049486	PCcor_OL_200	2	CohoSalmon
BIO10	0.611997217754256	PCcor_OL_200	5	CohoSalmon
BIO10	0.612120445533638	PCcor_OL_400	4	CohoSalmon
BIO10	0.612713883264953	PCcor_OL_300	1	CohoSalmon
BIO10	0.612770793520894	PCcor_OL_400	1	CohoSalmon
BIO10	0.612797054123915	PCcor_OL_300	2	CohoSalmon
BIO10	0.612873395906592	PCcor_OL_400	3	CohoSalmon
BIO10	0.61315508356374	PCcor_OL_400	2	CohoSalmon
BIO10	0.613788605416035	PCcor_OL_300	5	CohoSalmon
BIO10	0.613800032034289	PCcor_OL_300	4	CohoSalmon
BIO10	0.614409361871732	PCcor_OL_300	3	CohoSalmon
BIO10	0.614570893299999	PCcor_OL_400	5	CohoSalmon
BIO10	0.622778442619628	PCcor_OL_500	1	CohoSalmon
BIO10	0.622911339565064	PCcor_OL_500	5	CohoSalmon
BIO10	0.622914653915664	PCcor_OL_500	4	CohoSalmon
BIO10	0.62309352038403	PCcor_OL_500	2	CohoSalmon
BIO10	0.624432812375334	PCcor_OL_500	3	CohoSalmon
BIO10	0.6332312049916	OL_100	3	Layton2021Charr
BIO10	0.634264575234886	OL_100	1	Layton2021Charr
BIO10	0.634681064335541	OL_100	2	Layton2021Charr
BIO10	0.634829146819395	OL_100	5	Layton2021Charr
BIO10	0.63568802711345	OL_100	4	Layton2021Charr
BIO10	0.652153544757262	PCcor_OL_100	5	Layton2021Charr
BIO10	0.652205583284629	PCcor_OL_100	1	Layton2021Charr
BIO10	0.652473266246532	OL_100	1	CohoSalmon
BIO10	0.652512094703058	PCcor_OL_100	4	Layton2021Charr
BIO10	0.6525125737276	OL_100	2	CohoSalmon
BIO10	0.652525370553485	PCcor_OL_100	3	Layton2021Charr
BIO10	0.653065358991371	OL_100	4	CohoSalmon
BIO10	0.653189261542312	OL_100	3	CohoSalmon
BIO10	0.653637733628281	OL_100	5	CohoSalmon
BIO10	0.65679866682747	PCcor_OL_100	2	Layton2021Charr
BIO10	0.668530351371573	OL_300	5	CohoSalmon
BIO10	0.668709066123464	OL_300	4	CohoSalmon
BIO10	0.668987450636102	OL_500	4	CohoSalmon
BIO10	0.669075096067007	OL_200	2	CohoSalmon
BIO10	0.669162140556358	OL_300	1	CohoSalmon
BIO10	0.669502565433436	OL_200	5	CohoSalmon
BIO10	0.669729191711266	OL_200	1	CohoSalmon
BIO10	0.669802428242343	OL_500	5	CohoSalmon
BIO10	0.670067037086376	OL_400	3	CohoSalmon
BIO10	0.670218413562427	OL_400	2	CohoSalmon
BIO10	0.670418105235236	OL_300	2	CohoSalmon
BIO10	0.670486361180061	OL_200	4	CohoSalmon
BIO10	0.670585769011255	OL_200	3	CohoSalmon
BIO10	0.670767309320626	OL_400	1	CohoSalmon
BIO10	0.670874942730416	OL_500	2	CohoSalmon
BIO10	0.670881845231511	OL_300	3	CohoSalmon
BIO10	0.670930777737834	OL_400	4	CohoSalmon
BIO10	0.671260279063997	OL_500	1	CohoSalmon
BIO10	0.67140339594915	OL_500	3	CohoSalmon
BIO10	0.672640700975872	OL_400	5	CohoSalmon
BIO10	0.674915865132333	PCcor_OL_200	2	Layton2021Charr
BIO10	0.675543187934139	PCcor_OL_200	4	Layton2021Charr
BIO10	0.676234683017312	PCcor_OL_200	3	Layton2021Charr
BIO10	0.678758106542753	PCcor_OL_200	5	Layton2021Charr
BIO10	0.679410897099241	PCcor_OL_200	1	Layton2021Charr
BIO10	0.697409541104681	OL_200	5	Layton2021Charr
BIO10	0.698597964794986	OL_200	1	Layton2021Charr
BIO10	0.700589641162442	OL_200	4	Layton2021Charr
BIO10	0.701429752190422	OL_200	3	Layton2021Charr
BIO10	0.703739068580528	OL_200	2	Layton2021Charr
BIO10	0.707772659800151	PCcor_OL_300	1	Layton2021Charr
BIO10	0.711161146140614	PCcor_OL_300	2	Layton2021Charr
BIO10	0.711629874736747	PCcor_OL_300	5	Layton2021Charr
BIO10	0.712030528459915	PCcor_OL_300	3	Layton2021Charr
BIO10	0.712864242451244	PCcor_OL_300	4	Layton2021Charr
BIO10	0.713650224765778	OL_300	1	Layton2021Charr
BIO10	0.715292159069808	OL_300	2	Layton2021Charr
BIO10	0.717785472111998	OL_300	3	Layton2021Charr
BIO10	0.720980299912151	OL_300	4	Layton2021Charr
BIO10	0.724733049202365	OL_300	5	Layton2021Charr
BIO10	0.769837507112999	OL_400	5	Layton2021Charr
BIO10	0.77054992779136	OL_500	3	Layton2021Charr
BIO10	0.772333080815209	OL_400	3	Layton2021Charr
BIO10	0.773956201282284	OL_400	2	Layton2021Charr
BIO10	0.774089146954862	OL_500	4	Layton2021Charr
BIO10	0.774093060532391	OL_500	2	Layton2021Charr
BIO10	0.775126049648156	OL_400	1	Layton2021Charr
BIO10	0.776182372449136	OL_500	1	Layton2021Charr
BIO10	0.77673126461657	OL_400	4	Layton2021Charr
BIO10	0.777695476625082	OL_500	5	Layton2021Charr
BIO10	0.796222680993046	PCcor_OL_100	4	AtlanticSalmon
BIO10	0.800086804854085	PCcor_OL_100	2	AtlanticSalmon
BIO10	0.801408295782687	PCcor_OL_100	1	AtlanticSalmon
BIO10	0.801461672447224	PCcor_OL_100	5	AtlanticSalmon
BIO10	0.802189166501135	PCcor_OL_100	3	AtlanticSalmon
BIO10	0.838727728463061	PCcor_OL_200	3	AtlanticSalmon
BIO10	0.843209806760925	PCcor_OL_200	2	AtlanticSalmon
BIO10	0.843850712692088	PCcor_OL_200	1	AtlanticSalmon
BIO10	0.845570790103338	PCcor_OL_200	5	AtlanticSalmon
BIO10	0.846848019359209	PCcor_OL_200	4	AtlanticSalmon
BIO10	0.849959821043928	PCcor_OL_300	5	AtlanticSalmon
BIO10	0.850303387660394	PCcor_OL_300	1	AtlanticSalmon
BIO10	0.85030920107329	PCcor_OL_300	4	AtlanticSalmon
BIO10	0.852543443158932	PCcor_OL_300	2	AtlanticSalmon
BIO10	0.853174618596284	PCcor_OL_300	3	AtlanticSalmon
BIO10	0.859912563273794	PCcor_OL_500	5	AtlanticSalmon
BIO10	0.860100150030253	PCcor_OL_500	3	AtlanticSalmon
BIO10	0.861487749364401	PCcor_OL_500	1	AtlanticSalmon
BIO10	0.863550610597538	PCcor_OL_500	4	AtlanticSalmon
BIO10	0.865394934721564	PCcor_OL_400	3	AtlanticSalmon
BIO10	0.86598454816674	PCcor_OL_400	4	AtlanticSalmon
BIO10	0.866285333571242	PCcor_OL_400	1	AtlanticSalmon
BIO10	0.866319270900035	PCcor_OL_400	5	AtlanticSalmon
BIO10	0.866474160099733	PCcor_OL_400	2	AtlanticSalmon
BIO10	0.868418317563064	PCcor_OL_500	2	AtlanticSalmon
BIO10	0.890438747000129	OL_100	5	AtlanticSalmon
BIO10	0.89075364966299	OL_100	2	AtlanticSalmon
BIO10	0.891420408648581	OL_100	1	AtlanticSalmon
BIO10	0.891579721778786	OL_100	4	AtlanticSalmon
BIO10	0.892867910250662	OL_100	3	AtlanticSalmon
BIO10	0.89314255412415	OL_200	4	AtlanticSalmon
BIO10	0.89434643807905	OL_200	5	AtlanticSalmon
BIO10	0.894853137678064	OL_400	4	AtlanticSalmon
BIO10	0.894921257357906	OL_200	2	AtlanticSalmon
BIO10	0.895626436023568	OL_300	3	AtlanticSalmon
BIO10	0.895736773598126	OL_300	2	AtlanticSalmon
BIO10	0.895898914319753	OL_400	1	AtlanticSalmon
BIO10	0.896057205197676	OL_400	3	AtlanticSalmon
BIO10	0.896189400993151	OL_300	4	AtlanticSalmon
BIO10	0.896888258554378	OL_200	1	AtlanticSalmon
BIO10	0.897100675367085	OL_300	5	AtlanticSalmon
BIO10	0.897380939168606	OL_500	3	AtlanticSalmon
BIO10	0.897457151268982	OL_200	3	AtlanticSalmon
BIO10	0.897558938870157	OL_500	5	AtlanticSalmon
BIO10	0.897612630590055	OL_400	5	AtlanticSalmon
BIO10	0.897628005468041	OL_300	1	AtlanticSalmon
BIO10	0.8979457760483	OL_500	4	AtlanticSalmon
BIO10	0.897980860173853	OL_400	2	AtlanticSalmon
BIO10	0.900587168356856	OL_500	1	AtlanticSalmon
BIO10	0.900696191299034	OL_500	2	AtlanticSalmon
BIO11	0.27663123419743	PCcor_OL_100	2	Schweizer_Wolves
BIO11	0.28879854728813	PCcor_OL_100	4	Schweizer_Wolves
BIO11	0.290278825292235	PCcor_OL_100	1	Schweizer_Wolves
BIO11	0.30830756694067	PCcor_OL_100	3	Schweizer_Wolves
BIO11	0.311078609158087	PCcor_OL_300	4	Schweizer_Wolves
BIO11	0.312428008743301	PCcor_OL_100	5	Schweizer_Wolves
BIO11	0.314279875339249	PCcor_OL_400	3	Schweizer_Wolves
BIO11	0.32736026276762	PCcor_OL_400	5	Schweizer_Wolves
BIO11	0.328583781848135	PCcor_OL_400	4	Schweizer_Wolves
BIO11	0.346001939819223	PCcor_OL_500	3	BlackSpruce
BIO11	0.35001505407295	PCcor_OL_400	2	Schweizer_Wolves
BIO11	0.35168370938791	PCcor_OL_500	5	BlackSpruce
BIO11	0.355569270989028	PCcor_OL_300	3	Schweizer_Wolves
BIO11	0.35564521974838	OL_200	5	BlackSpruce
BIO11	0.360303101860195	PCcor_OL_500	2	BlackSpruce
BIO11	0.361053814852609	OL_500	2	BlackSpruce
BIO11	0.362101398391418	PCcor_OL_400	4	BlackSpruce
BIO11	0.366988219877516	OL_300	3	BlackSpruce
BIO11	0.367064585871989	PCcor_OL_500	4	BlackSpruce
BIO11	0.368160201734349	PCcor_OL_400	3	BlackSpruce
BIO11	0.368646524611311	OL_200	3	BlackSpruce
BIO11	0.369080154864481	OL_500	5	BlackSpruce
BIO11	0.369131498888265	PCcor_OL_100	1	BlackSpruce
BIO11	0.369553178253913	PCcor_OL_300	4	BlackSpruce
BIO11	0.369705863786493	PCcor_OL_400	1	Schweizer_Wolves
BIO11	0.370435743876224	PCcor_OL_400	5	BlackSpruce
BIO11	0.371202541452591	OL_300	4	BlackSpruce
BIO11	0.371470422437575	OL_500	4	BlackSpruce
BIO11	0.372082986594329	PCcor_OL_300	5	BlackSpruce
BIO11	0.372448813432043	PCcor_OL_300	1	Schweizer_Wolves
BIO11	0.372824102766654	PCcor_OL_500	1	BlackSpruce
BIO11	0.373351775983059	PCcor_OL_300	3	BlackSpruce
BIO11	0.373470699876455	PCcor_OL_300	2	BlackSpruce
BIO11	0.37350821757437	PCcor_OL_400	1	BlackSpruce
BIO11	0.373546120429485	PCcor_OL_100	2	BlackSpruce
BIO11	0.373628099111945	PCcor_OL_400	2	BlackSpruce
BIO11	0.373761673523484	OL_300	5	BlackSpruce
BIO11	0.374251926438778	OL_200	1	BlackSpruce
BIO11	0.3744748863248	OL_500	3	BlackSpruce
BIO11	0.374876110125772	OL_400	5	BlackSpruce
BIO11	0.375294205457928	OL_500	1	BlackSpruce
BIO11	0.375625662981779	OL_300	1	BlackSpruce
BIO11	0.375629798328873	PCcor_OL_100	4	BlackSpruce
BIO11	0.376002037066597	PCcor_OL_300	1	BlackSpruce
BIO11	0.376153320665304	PCcor_OL_500	4	Schweizer_Wolves
BIO11	0.377044660192489	OL_100	2	BlackSpruce
BIO11	0.377701298079007	PCcor_OL_300	5	Schweizer_Wolves
BIO11	0.378550868639182	PCcor_OL_100	3	BlackSpruce
BIO11	0.379991601371285	OL_100	3	BlackSpruce
BIO11	0.380006884396871	OL_400	4	BlackSpruce
BIO11	0.381700291057021	OL_100	5	BlackSpruce
BIO11	0.381945243168002	OL_300	2	BlackSpruce
BIO11	0.382448689380573	OL_200	4	BlackSpruce
BIO11	0.383190773865756	OL_100	4	BlackSpruce
BIO11	0.384210846166109	OL_400	3	BlackSpruce
BIO11	0.384381092634632	PCcor_OL_200	3	BlackSpruce
BIO11	0.384418522164227	OL_100	1	BlackSpruce
BIO11	0.384577644452213	PCcor_OL_500	2	Schweizer_Wolves
BIO11	0.386965497728931	PCcor_OL_100	5	BlackSpruce
BIO11	0.387792626879568	OL_200	2	BlackSpruce
BIO11	0.388079166291862	PCcor_OL_300	2	Schweizer_Wolves
BIO11	0.389438232090759	OL_400	1	BlackSpruce
BIO11	0.391161843799677	PCcor_OL_500	3	Schweizer_Wolves
BIO11	0.391770699521943	OL_400	2	BlackSpruce
BIO11	0.395279380541517	PCcor_OL_200	1	BlackSpruce
BIO11	0.395740551774152	PCcor_OL_200	5	BlackSpruce
BIO11	0.396986490355447	PCcor_OL_200	2	BlackSpruce
BIO11	0.397430324955536	PCcor_OL_500	1	Schweizer_Wolves
BIO11	0.398023079738701	PCcor_OL_500	5	Schweizer_Wolves
BIO11	0.40139504817996	PCcor_OL_200	3	Schweizer_Wolves
BIO11	0.402707342880593	PCcor_OL_200	5	Schweizer_Wolves
BIO11	0.402867417213046	PCcor_OL_200	4	BlackSpruce
BIO11	0.417641936323336	PCcor_OL_200	1	Schweizer_Wolves
BIO11	0.424964315513554	PCcor_OL_200	2	Schweizer_Wolves
BIO11	0.432831343884296	PCcor_OL_200	4	Schweizer_Wolves
BIO11	0.462275137712256	OL_100	5	Mahony2020_Pinus
BIO11	0.462303170373369	OL_100	4	Mahony2020_Pinus
BIO11	0.462654774578349	OL_400	3	Schweizer_Wolves
BIO11	0.463631777727307	OL_100	3	Mahony2020_Pinus
BIO11	0.463818514734173	OL_100	2	Mahony2020_Pinus
BIO11	0.464836811355715	OL_100	1	Mahony2020_Pinus
BIO11	0.469674030296865	OL_400	2	Schweizer_Wolves
BIO11	0.475533461566228	OL_300	5	Mahony2020_Pinus
BIO11	0.47718576210203	OL_200	3	Mahony2020_Pinus
BIO11	0.478271372650054	PCcor_OL_400	3	Mahony2020_Pinus
BIO11	0.478431161403179	OL_300	1	Mahony2020_Pinus
BIO11	0.478474492449958	OL_200	1	Mahony2020_Pinus
BIO11	0.47848012918359	OL_200	2	Mahony2020_Pinus
BIO11	0.4787788729326	PCcor_OL_400	1	Mahony2020_Pinus
BIO11	0.478985359994699	OL_300	4	Mahony2020_Pinus
BIO11	0.479015238284395	PCcor_OL_300	3	Mahony2020_Pinus
BIO11	0.479326116757761	PCcor_OL_400	4	Mahony2020_Pinus
BIO11	0.479359311090319	OL_300	2	Mahony2020_Pinus
BIO11	0.479888175025341	OL_400	5	Schweizer_Wolves
BIO11	0.480106977701891	OL_300	3	Mahony2020_Pinus
BIO11	0.480312559522073	PCcor_OL_400	2	Mahony2020_Pinus
BIO11	0.480798085681984	PCcor_OL_300	2	Mahony2020_Pinus
BIO11	0.481324697022585	OL_200	4	Mahony2020_Pinus
BIO11	0.481655762815084	PCcor_OL_500	4	Mahony2020_Pinus
BIO11	0.481792950317364	PCcor_OL_300	5	Mahony2020_Pinus
BIO11	0.482180570877033	PCcor_OL_300	4	Mahony2020_Pinus
BIO11	0.48227699394551	PCcor_OL_400	5	Mahony2020_Pinus
BIO11	0.482647363388719	PCcor_OL_500	1	Mahony2020_Pinus
BIO11	0.482649961481685	OL_200	5	Mahony2020_Pinus
BIO11	0.482832531504256	PCcor_OL_500	5	Mahony2020_Pinus
BIO11	0.482878043347889	PCcor_OL_500	2	Mahony2020_Pinus
BIO11	0.483132672191618	OL_400	4	Schweizer_Wolves
BIO11	0.483703600308108	PCcor_OL_300	1	Mahony2020_Pinus
BIO11	0.484404917454812	PCcor_OL_500	3	Mahony2020_Pinus
BIO11	0.484814902129248	PCcor_OL_200	1	Mahony2020_Pinus
BIO11	0.486886232613928	PCcor_OL_200	5	Mahony2020_Pinus
BIO11	0.487766375996567	PCcor_OL_200	2	Mahony2020_Pinus
BIO11	0.487908243543989	PCcor_OL_200	4	Mahony2020_Pinus
BIO11	0.488322567463778	OL_400	1	Schweizer_Wolves
BIO11	0.488597175578313	PCcor_OL_200	3	Mahony2020_Pinus
BIO11	0.490161225405973	OL_500	4	Schweizer_Wolves
BIO11	0.49164138903629	OL_500	1	Schweizer_Wolves
BIO11	0.493177964506582	PCcor_OL_100	1	Mahony2020_Pinus
BIO11	0.494673631633836	OL_300	3	Schweizer_Wolves
BIO11	0.494993835644904	PCcor_OL_100	4	Mahony2020_Pinus
BIO11	0.495442784677413	PCcor_OL_100	2	Mahony2020_Pinus
BIO11	0.49584753302692	PCcor_OL_100	5	Mahony2020_Pinus
BIO11	0.496636085024346	PCcor_OL_100	3	Mahony2020_Pinus
BIO11	0.496774679981673	OL_300	1	Schweizer_Wolves
BIO11	0.502345371402212	OL_500	5	Schweizer_Wolves
BIO11	0.503976724093368	OL_500	3	Schweizer_Wolves
BIO11	0.506413976652637	OL_300	4	Schweizer_Wolves
BIO11	0.506936982065732	OL_500	2	Schweizer_Wolves
BIO11	0.50813387159727	OL_400	2	Mahony2020_Pinus
BIO11	0.509654590550773	OL_400	5	Mahony2020_Pinus
BIO11	0.5098907839682	OL_300	5	Schweizer_Wolves
BIO11	0.510173813433585	OL_500	3	Mahony2020_Pinus
BIO11	0.510857362939052	OL_400	3	Mahony2020_Pinus
BIO11	0.511684895161894	OL_300	2	Schweizer_Wolves
BIO11	0.51361161845512	OL_400	1	Mahony2020_Pinus
BIO11	0.513872016539127	OL_400	4	Mahony2020_Pinus
BIO11	0.513932807449472	OL_200	1	Schweizer_Wolves
BIO11	0.51451762897636	OL_500	4	Mahony2020_Pinus
BIO11	0.514783569614171	OL_500	5	Mahony2020_Pinus
BIO11	0.515039524167711	OL_500	1	Mahony2020_Pinus
BIO11	0.516020849174367	OL_500	2	Mahony2020_Pinus
BIO11	0.531553205027556	OL_200	2	Schweizer_Wolves
BIO11	0.532050382575189	OL_200	4	Schweizer_Wolves
BIO11	0.536469341098122	OL_200	5	Schweizer_Wolves
BIO11	0.540119837606886	OL_200	3	Schweizer_Wolves
BIO11	0.560714015010275	OL_100	2	Schweizer_Wolves
BIO11	0.562426695797402	OL_100	5	Schweizer_Wolves
BIO11	0.563421143354247	OL_100	3	Schweizer_Wolves
BIO11	0.571289269152392	OL_100	4	Schweizer_Wolves
BIO11	0.576657675617778	OL_100	1	Schweizer_Wolves
BIO11	0.715162745968682	PCcor_OL_300	5	Layton2021Charr
BIO11	0.715675476620135	PCcor_OL_300	3	Layton2021Charr
BIO11	0.71743362088151	PCcor_OL_200	4	Layton2021Charr
BIO11	0.717620919410972	PCcor_OL_300	1	Layton2021Charr
BIO11	0.717787875650101	PCcor_OL_200	5	Layton2021Charr
BIO11	0.719295815910585	PCcor_OL_200	1	Layton2021Charr
BIO11	0.719478818953634	PCcor_OL_300	2	Layton2021Charr
BIO11	0.720869242669783	PCcor_OL_200	3	Layton2021Charr
BIO11	0.721342856520793	PCcor_OL_300	4	Layton2021Charr
BIO11	0.722495106736003	PCcor_OL_200	2	Layton2021Charr
BIO11	0.731738303171116	PCcor_OL_100	5	Layton2021Charr
BIO11	0.734164108575075	PCcor_OL_100	3	Layton2021Charr
BIO11	0.735724759185576	PCcor_OL_100	2	Layton2021Charr
BIO11	0.736330322300859	PCcor_OL_100	1	Layton2021Charr
BIO11	0.738031131528585	PCcor_OL_100	4	Layton2021Charr
BIO11	0.748798913331267	PCcor_OL_200	5	AtlanticSalmon
BIO11	0.749700447465597	PCcor_OL_200	1	AtlanticSalmon
BIO11	0.751431282459996	PCcor_OL_200	4	AtlanticSalmon
BIO11	0.751515485673201	PCcor_OL_200	2	AtlanticSalmon
BIO11	0.752168265320105	PCcor_OL_200	3	AtlanticSalmon
BIO11	0.756067488405423	PCcor_OL_300	1	AtlanticSalmon
BIO11	0.756508049141724	PCcor_OL_300	3	AtlanticSalmon
BIO11	0.756591466142914	PCcor_OL_300	5	AtlanticSalmon
BIO11	0.757935952375772	PCcor_OL_100	1	AtlanticSalmon
BIO11	0.758215908428209	PCcor_OL_100	5	AtlanticSalmon
BIO11	0.758553248120991	PCcor_OL_300	4	AtlanticSalmon
BIO11	0.758928938611853	PCcor_OL_100	2	CohoSalmon
BIO11	0.758932333275027	PCcor_OL_100	4	CohoSalmon
BIO11	0.760257140072266	PCcor_OL_300	2	AtlanticSalmon
BIO11	0.760479091829113	PCcor_OL_100	5	CohoSalmon
BIO11	0.760867142834312	PCcor_OL_200	4	CohoSalmon
BIO11	0.760939885979558	PCcor_OL_100	1	CohoSalmon
BIO11	0.761024088969288	PCcor_OL_100	3	CohoSalmon
BIO11	0.761487546570655	PCcor_OL_200	1	CohoSalmon
BIO11	0.761607987067139	PCcor_OL_200	2	CohoSalmon
BIO11	0.761656816000746	PCcor_OL_200	5	CohoSalmon
BIO11	0.762606808792182	PCcor_OL_100	3	AtlanticSalmon
BIO11	0.763133754499892	PCcor_OL_200	3	CohoSalmon
BIO11	0.763700921002759	PCcor_OL_300	5	CohoSalmon
BIO11	0.764062184324188	PCcor_OL_300	4	CohoSalmon
BIO11	0.764159495725175	PCcor_OL_100	2	AtlanticSalmon
BIO11	0.764397150953244	PCcor_OL_300	1	CohoSalmon
BIO11	0.765294463975206	PCcor_OL_300	3	CohoSalmon
BIO11	0.765584773307782	PCcor_OL_100	4	AtlanticSalmon
BIO11	0.765623372610825	PCcor_OL_300	2	CohoSalmon
BIO11	0.769092042027734	PCcor_OL_400	4	AtlanticSalmon
BIO11	0.769209014033424	PCcor_OL_400	3	AtlanticSalmon
BIO11	0.76978449036291	PCcor_OL_400	3	CohoSalmon
BIO11	0.770253077861415	PCcor_OL_400	1	AtlanticSalmon
BIO11	0.770621516992266	OL_100	3	Layton2021Charr
BIO11	0.770940829200403	PCcor_OL_400	4	CohoSalmon
BIO11	0.770981050527006	PCcor_OL_400	5	CohoSalmon
BIO11	0.771119524641592	OL_100	2	Layton2021Charr
BIO11	0.771556412111822	PCcor_OL_400	5	AtlanticSalmon
BIO11	0.772231047320083	PCcor_OL_400	2	AtlanticSalmon
BIO11	0.772608600874539	OL_100	1	Layton2021Charr
BIO11	0.772753482350721	OL_100	4	Layton2021Charr
BIO11	0.772873783556304	PCcor_OL_400	1	CohoSalmon
BIO11	0.773278056132391	PCcor_OL_500	4	AtlanticSalmon
BIO11	0.773377700606121	PCcor_OL_500	5	AtlanticSalmon
BIO11	0.77376079764813	PCcor_OL_400	2	CohoSalmon
BIO11	0.775212321857951	OL_100	5	Layton2021Charr
BIO11	0.776138505848805	PCcor_OL_500	3	AtlanticSalmon
BIO11	0.777450574008717	OL_100	5	CohoSalmon
BIO11	0.777630329951666	OL_100	1	CohoSalmon
BIO11	0.778130953000117	OL_100	2	CohoSalmon
BIO11	0.778922853209812	OL_100	4	CohoSalmon
BIO11	0.778989058390526	PCcor_OL_500	4	CohoSalmon
BIO11	0.778995880846557	OL_100	3	CohoSalmon
BIO11	0.779784115279963	PCcor_OL_500	5	CohoSalmon
BIO11	0.779792663764046	PCcor_OL_500	2	CohoSalmon
BIO11	0.780080418437612	PCcor_OL_500	1	AtlanticSalmon
BIO11	0.780787553400945	PCcor_OL_500	1	CohoSalmon
BIO11	0.781454034428648	PCcor_OL_500	3	CohoSalmon
BIO11	0.782430325769568	PCcor_OL_500	2	AtlanticSalmon
BIO11	0.797935575463611	OL_200	5	Layton2021Charr
BIO11	0.799309778105054	OL_200	4	Layton2021Charr
BIO11	0.800676136906473	OL_200	2	Layton2021Charr
BIO11	0.800714164501884	OL_300	2	Layton2021Charr
BIO11	0.801236192953436	OL_200	3	Layton2021Charr
BIO11	0.801529451114575	OL_200	1	Layton2021Charr
BIO11	0.801964765081394	OL_300	1	Layton2021Charr
BIO11	0.802582478114915	OL_300	3	Layton2021Charr
BIO11	0.803839208355804	OL_300	5	Layton2021Charr
BIO11	0.805299941808335	OL_300	4	Layton2021Charr
BIO11	0.808922812089534	OL_200	2	CohoSalmon
BIO11	0.809056817091922	OL_200	4	CohoSalmon
BIO11	0.809078131637085	OL_500	1	Layton2021Charr
BIO11	0.810529645668848	OL_200	3	CohoSalmon
BIO11	0.810632934268886	OL_200	5	CohoSalmon
BIO11	0.810701281210085	OL_200	1	CohoSalmon
BIO11	0.811215199638907	OL_500	5	Layton2021Charr
BIO11	0.811650156173749	OL_400	4	Layton2021Charr
BIO11	0.811992842411928	OL_500	4	Layton2021Charr
BIO11	0.812048669199626	OL_400	2	Layton2021Charr
BIO11	0.812185967430517	OL_400	5	Layton2021Charr
BIO11	0.813164957728433	OL_400	2	CohoSalmon
BIO11	0.813283743284699	OL_400	3	Layton2021Charr
BIO11	0.813521158579452	OL_300	4	CohoSalmon
BIO11	0.813584823162623	OL_300	1	CohoSalmon
BIO11	0.813978741667832	OL_300	3	CohoSalmon
BIO11	0.814224689593512	OL_300	2	CohoSalmon
BIO11	0.814340257046944	OL_400	4	CohoSalmon
BIO11	0.814361708199016	OL_400	1	Layton2021Charr
BIO11	0.814471622962125	OL_300	5	CohoSalmon
BIO11	0.81457466567968	OL_500	2	Layton2021Charr
BIO11	0.814701354226603	OL_400	3	CohoSalmon
BIO11	0.814930159698585	OL_400	5	CohoSalmon
BIO11	0.814951594075826	OL_500	2	CohoSalmon
BIO11	0.815485176516807	OL_500	3	Layton2021Charr
BIO11	0.815565905523071	OL_400	1	CohoSalmon
BIO11	0.815745149098937	OL_500	1	CohoSalmon
BIO11	0.816107508133095	OL_500	3	CohoSalmon
BIO11	0.816548721788508	OL_500	4	CohoSalmon
BIO11	0.816615239266774	OL_500	5	CohoSalmon
BIO11	0.835192305885288	OL_100	4	AtlanticSalmon
BIO11	0.835449091213622	OL_100	5	AtlanticSalmon
BIO11	0.83590978118412	OL_100	3	AtlanticSalmon
BIO11	0.836427642533839	OL_100	2	AtlanticSalmon
BIO11	0.837756267689786	OL_100	1	AtlanticSalmon
BIO11	0.845981747778668	OL_200	1	AtlanticSalmon
BIO11	0.846439340605705	OL_200	2	AtlanticSalmon
BIO11	0.848358809082443	OL_200	3	AtlanticSalmon
BIO11	0.848610877890209	OL_300	1	AtlanticSalmon
BIO11	0.848946793673221	OL_200	4	AtlanticSalmon
BIO11	0.849718812937751	OL_200	5	AtlanticSalmon
BIO11	0.85039026601229	OL_300	3	AtlanticSalmon
BIO11	0.850592153922382	OL_300	4	AtlanticSalmon
BIO11	0.85089355145747	OL_300	5	AtlanticSalmon
BIO11	0.851391959885095	OL_300	2	AtlanticSalmon
BIO11	0.856871654405574	OL_400	2	AtlanticSalmon
BIO11	0.857387652710243	OL_400	5	AtlanticSalmon
BIO11	0.857862367248173	OL_400	4	AtlanticSalmon
BIO11	0.859392061592104	OL_400	1	AtlanticSalmon
BIO11	0.859606356888456	OL_400	3	AtlanticSalmon
BIO11	0.86465681341901	OL_500	3	AtlanticSalmon
BIO11	0.865111558162898	OL_500	2	AtlanticSalmon
BIO11	0.865696278411605	OL_500	4	AtlanticSalmon
BIO11	0.866243804124657	OL_500	5	AtlanticSalmon
BIO11	0.867215879194835	OL_500	1	AtlanticSalmon
